"","ID","CLASSIFIER","ATTRIBUTESELECTION","SEED","DATASET","FLOW","RANK","CLUSTER","WEIGHTEDAREAUNDERROC","WEIGHTEDFMEASURE","WEIGHTEDPRECISION","WEIGHTEDRECALL","ERRORRATE","TIMEELAPSED"
"6346",8414,"randomforest","correlation-attribute-eval",850,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966222643193303,0.846043700782425,0.847738021837506,0.8466,0.1534,6831
"6347",8415,"randomforest","correlation-attribute-eval",900,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966375021293089,0.847590396963222,0.849109746381341,0.8482,0.1518,6819
"6348",8416,"randomforest","correlation-attribute-eval",950,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966695177296423,0.849244025977446,0.851078775985919,0.8498,0.1502,6823
"6349",8417,"randomforest","info-gain-attribute-eval",1,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.966568400250227,0.848163159062455,0.849790375709963,0.8488,0.1512,6821
"6350",8418,"randomforest","info-gain-attribute-eval",50,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967460994701173,0.852893024039967,0.854183651642315,0.8534,0.1466,6835
"6351",8419,"randomforest","info-gain-attribute-eval",100,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.966523191180044,0.851014591103757,0.852850079459017,0.8516,0.1484,6838
"6352",8420,"randomforest","info-gain-attribute-eval",150,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967338031655771,0.850452717854733,0.851683696755278,0.851,0.149,6838
"6353",8421,"randomforest","info-gain-attribute-eval",200,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967254824314532,0.852072441096026,0.853874922733248,0.8526,0.1474,6822
"6354",8422,"randomforest","info-gain-attribute-eval",250,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967349099962547,0.849616730298623,0.851005564123323,0.8502,0.1498,6822
"6355",8423,"randomforest","info-gain-attribute-eval",300,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967309401810867,0.854446977960171,0.85591862822838,0.855,0.145,6831
"6356",8424,"randomforest","info-gain-attribute-eval",350,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.965257373215506,0.845812014124526,0.847428528343435,0.8464,0.1536,6830
"6357",8425,"randomforest","info-gain-attribute-eval",400,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967635907428725,0.848932972507844,0.850462512689664,0.8496,0.1504,6827
"6358",8426,"randomforest","info-gain-attribute-eval",450,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.966569525694205,0.848180672430686,0.850042656833035,0.8488,0.1512,6826
"6359",8427,"randomforest","info-gain-attribute-eval",500,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.96651147844657,0.84866653163285,0.850085527499363,0.8492,0.1508,6832
"6360",8428,"randomforest","info-gain-attribute-eval",550,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.966884916308397,0.851285520463751,0.852569364110708,0.8518,0.1482,6836
"6361",8429,"randomforest","info-gain-attribute-eval",600,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.966992440775673,0.851396210442866,0.85298902569581,0.852,0.148,6837
"6362",8430,"randomforest","info-gain-attribute-eval",650,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967341686447636,0.853180186315353,0.854672264301632,0.8538,0.1462,6827
"6363",8431,"randomforest","info-gain-attribute-eval",700,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.966207725320798,0.847923904163424,0.849500717133271,0.8484,0.1516,6823
"6364",8432,"randomforest","info-gain-attribute-eval",750,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967047205212323,0.849491543714079,0.851031133375326,0.85,0.15,6834
"6365",8433,"randomforest","info-gain-attribute-eval",800,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967163292092551,0.850162354733249,0.85188573340077,0.8508,0.1492,6837
"6366",8434,"randomforest","info-gain-attribute-eval",850,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.96709998004139,0.853168692087443,0.854444095688775,0.8536,0.1464,6829
"6367",8435,"randomforest","info-gain-attribute-eval",900,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.966399607967296,0.853741940985849,0.855156805987757,0.8542,0.1458,6822
"6368",8436,"randomforest","info-gain-attribute-eval",950,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,15,0.967386042114502,0.847495438368321,0.849191527277411,0.848,0.152,6837
"6369",8437,"randomforest","relieff-attribute-eval",1,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",7,15,0.967011570427013,0.852189901588485,0.853277466944678,0.8526,0.1474,21865
"6370",8438,"randomforest","relieff-attribute-eval",50,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",7,15,0.966939182251309,0.848648488999247,0.849849854388932,0.8492,0.1508,21865
"6371",8439,"randomforest","relieff-attribute-eval",100,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",7,15,0.967207450072102,0.853982710067686,0.855407773836607,0.8544,0.1456,21865
"6372",8440,"randomforest","relieff-attribute-eval",150,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",7,15,0.966598814688787,0.849354093176888,0.851112361713029,0.8498,0.1502,21870
"6373",8441,"randomforest","relieff-attribute-eval",200,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",7,15,0.967643301501891,0.854068155641384,0.855722090202313,0.8546,0.1454,21870
"6374",8442,"randomforest","relieff-attribute-eval",250,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",7,15,0.967408582384234,0.848555951334199,0.84954947849077,0.849,0.151,21869
"6375",8443,"randomforest","relieff-attribute-eval",300,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",7,15,0.966820670988046,0.849907727760311,0.85144583048492,0.8504,0.1496,21869
"6376",8444,"randomforest","relieff-attribute-eval",350,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",7,15,0.966726490477846,0.848490027070881,0.849513832019933,0.849,0.151,21861
"6377",8445,"randomforest","relieff-attribute-eval",400,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",7,15,0.967007027294177,0.851659168002305,0.853070446905204,0.8522,0.1478,21869
